A1891000,20160721,0,0,81000,151100
A1891000,20160722,0,0,126800,142500
A1891000,20160723,0,0,77500,164500
A1891000,20160724,0,0,124100,167600
A1891000,20160725,0,0,68700,142900
A1891000,20160726,0,0,73400,206800
A1891000,20160727,0,0,84700,146700
A1891000,20160728,0,0,88500,214100
A1891000,20160729,0,0,128800,225000
A1891000,20160730,0,0,112400,183300
A1891000,20160731,0,0,78800,168800
A1891000,20160801,0,0,102800,295900
A1891000,20160802,0,0,102900,216500
A1891000,20160803,0,0,78500,347600
A1891000,20160804,0,0,146800,123200
A1891000,20160805,0,0,76900,190500
A1891000,20160806,0,0,129500,159900
A1891000,20160807,0,0,120600,302000
A1891000,20160808,0,0,141900,182100
A1891000,20160809,0,0,19200,33400
A1891000,20160810,0,0,96200,190400
A1891000,20160811,0,0,44300,232300
A1891000,20160812,0,0,87700,196700
A1891000,20160813,0,0,50600,46300
A1891000,20160814,0,0,0,0
A1891000,20160815,0,0,37500,196700
A1891000,20160816,0,0,111200,235700
A1891000,20160817,0,0,186600,185900
A1891000,20160818,0,0,138900,273600
A1891000,20160819,0,0,46200,158500
A1891000,20160820,0,0,111400,202700
A1891000,20160821,0,0,85600,90300
A1891000,20160822,0,0,135300,215900
A1891000,20160823,0,0,101500,222900
A1891000,20160824,0,0,79600,165000
A1891000,20160825,0,0,123400,229600
A1891000,20160826,0,0,150500,218000
A1891000,20160827,0,0,85700,137600
A1891000,20160828,0,0,95600,213600
A1891000,20160829,0,0,73600,129600
A1891000,20160830,0,0,79200,85500
A1891000,20160831,0,0,89400,157700
A1891000,20160901,0,0,33600,174400
A1891000,20160902,0,0,75900,233300
A1891000,20160903,0,0,85600,98000
A1891000,20160904,0,0,77800,69700
A1891000,20160905,0,0,108200,167000
A1891000,20160906,0,0,109800,85000
A1891000,20160907,0,0,85600,206100
A1891000,20160908,0,0,76200,88200
A1891000,20160909,0,0,21100,76600
A1891000,20160910,0,0,58000,164800
A1891000,20160911,0,0,67800,144300
A1891000,20160912,0,0,112600,138600
A1891000,20160913,0,0,131600,227500
A1891000,20160914,0,0,58500,118400
A1891000,20160915,0,0,0,0
A1891000,20160916,0,0,106800,180200
A1891000,20160917,0,0,16600,22700
A1891000,20160918,0,0,13900,73900
A1891000,20160919,0,0,82600,135200
A1891000,20160920,0,0,130000,286100
A1891000,20160921,0,0,100300,168100
A1891000,20160922,0,0,0,0
A1891000,20160923,0,0,45800,96800
A1891000,20160924,0,0,54300,250900
A1891000,20160925,0,0,0,0
A1891000,20160926,0,0,5000,40600
A1891000,20160927,0,0,19700,49100
A1891000,20160928,0,0,61900,47800
A1891000,20160929,0,0,118000,266000
A1891000,20160930,0,0,136900,269600
A1891000,20161001,0,0,99200,130000
A1891000,20161002,0,0,0,0
A1891000,20161003,0,0,42200,154300
A1891000,20161004,0,0,53400,145000
A1891000,20161005,0,0,102300,155200
A1891000,20161006,0,0,143200,131500
A1891000,20161007,0,0,54700,124200
A1891000,20161008,0,0,69900,184500
A1891000,20161009,0,0,89400,141200
A1891000,20161010,0,0,108500,213100
A1891000,20161011,0,0,198700,380700
A1891000,20161012,0,0,114800,309300
A1891000,20161013,0,0,10000,136600
A1891000,20161014,0,0,66800,137100
A1891000,20161015,0,0,62000,187800
A1891000,20161016,0,0,92100,169500
A1891000,20161017,0,0,138000,405200
A1891000,20161018,0,0,2600,42300
A1891000,20161019,0,0,0,2400
A1891000,20161020,0,0,28400,60600
A1891000,20161021,0,0,89500,177900
A1891000,20161022,0,0,61400,48800
A1891000,20161023,0,0,56400,246600
A1891000,20161024,0,0,100800,230500
A1891000,20161025,0,0,126000,395400
A1891000,20161026,0,0,145600,426600
A1891000,20161027,0,0,120600,214600
A1891000,20161028,0,0,82300,150400
A1891000,20161029,0,0,0,0
A1891000,20161030,0,0,0,0
A1891000,20161031,0,0,0,0
A1891000,20161101,0,0,91900,291000
A1891000,20161102,0,0,113100,188100
A1891000,20161103,0,0,100100,139500
A1891000,20161104,0,0,112000,292200
A1891000,20161105,0,0,120600,174500
A1891000,20161106,0,0,90200,205100
A1891000,20161107,0,0,45200,309900
A1891000,20161108,0,0,97200,252500
A1891000,20161109,0,0,120900,207600
A1891000,20161110,0,0,99900,216500
A1891000,20161111,0,0,131900,411500
A1891000,20161112,0,0,49500,216100
A1891000,20161113,0,0,0,0
A1891000,20161114,0,0,0,0
A1891000,20161115,0,0,14200,86000
A1891000,20161116,0,0,17700,57500
A1891000,20161117,0,0,80700,386700
A1891000,20161118,0,0,106000,357000
A1891000,20161119,0,0,126200,146200
A1891000,20161120,0,0,88600,199400
A1891000,20161121,0,0,55900,291800
A1891000,20161122,0,0,52800,106900
A1891000,20161123,0,0,112800,316300
A1891000,20161124,0,0,90100,354400
A1891000,20161125,0,0,127100,219800
A1891000,20161126,0,0,118200,131400
A1891000,20161127,0,0,83500,415300
A1891000,20161128,0,0,93300,143800
A1891000,20161129,0,0,100300,186700
A1891000,20161130,0,0,14900,65900
A1891000,20161201,0,0,185100,329300
A1891000,20161202,0,0,136100,186400
A1891000,20161203,0,0,151000,288000
A1891000,20161204,0,0,94400,210400
A1891000,20161205,0,0,139300,303800
A1891000,20161206,0,0,82000,227500
A1891000,20161207,0,0,197700,231400
A1891000,20161208,0,0,102000,213000
A1891000,20161209,0,0,66300,336200
A1891000,20161210,0,0,126000,152800
A1891000,20161211,0,0,93000,370700
A1891000,20161212,0,0,23100,78100
A1891000,20161213,0,0,68400,216300
A1891000,20161214,0,0,146600,430300
A1891000,20161215,0,0,72800,236400
A1891000,20161216,0,0,177200,311700
A1891000,20161217,0,0,158500,495800
A1891000,20161218,0,0,118800,199500
A1891000,20161219,0,0,100000,149200
A1891000,20161220,0,0,144700,215900
A1891000,20161221,0,0,117500,345800
A1891000,20161222,0,0,150400,395200
A1891000,20161223,0,0,122700,231600
A1891000,20161224,0,0,128200,256400
A1891000,20161225,0,0,130800,301800
A1891000,20161226,0,0,164800,286900
A1891000,20161227,0,0,181600,285000
A1891000,20161228,0,0,75700,187700
A1891000,20161229,0,0,0,0
A1891000,20161230,0,0,105400,273800
A1891000,20161231,0,0,78700,294900
A1891000,2017-02-04,0,0,0,0
A1891000,2017-02-11,0,0,0,0
A1891000,2017-02-13,0,0,0,0
A1891000,2017-02-14,0,0,0,0
A1891000,2017-02-16,0,0,0,0
A1891000,2017-02-17,0,0,0,0
A1891000,2017-02-22,0,0,0,0
A1891000,2017-02-23,0,0,0,0
A1891000,2017-02-24,0,0,0,0
A1891000,2017-02-25,0,0,0,0
A1891000,2017-02-26,0,0,0,0
A1891000,2017-02-27,0,0,0,0
A1891000,2017-02-28,0,0,0,0
A1891000,2017-03-01,0,0,0,0
A1891000,2017-03-02,0,0,0,0
A1891000,2017-03-03,0,0,0,0
A1891000,2017-03-04,0,0,0,0
A1891000,2017-03-05,0,0,0,0
A1891000,2017-03-06,0,0,0,0
A1891000,2017-03-07,0,0,0,0
A1891000,2017-03-08,0,0,0,0
A1891000,2017-03-09,0,0,0,0
A1891000,2017-03-10,0,0,0,0
A1891000,2017-03-11,0,0,0,0
A1891000,2017-03-12,0,0,0,0
A1891000,2017-03-13,0,0,0,0
A1891000,2017-03-14,0,0,0,0
A1891000,2017-03-15,0,0,0,0
A1891000,20170101,0,0,101800,270400
A1891000,20170102,0,0,4500,37100
A1891000,20170103,0,0,87500,224500
A1891000,20170104,0,0,118600,161900
A1891000,20170105,0,0,99700,203600
A1891000,20170106,0,0,96900,258500
A1891000,20170107,0,0,85000,70100
A1891000,20170108,0,0,90800,167400
A1891000,20170109,0,0,0,0
A1891000,20170110,0,0,37400,41900
A1891000,20170111,0,0,0,0
A1891000,20170112,0,0,0,0
A1891000,20170113,0,0,148600,214100
A1891000,20170114,0,0,249800,275400
A1891000,20170115,0,0,141700,436100
A1891000,20170116,0,0,231300,448000
A1891000,20170117,0,0,184600,349100
A1891000,20170118,0,0,209100,424300
A1891000,20170119,0,0,1500,5500
A1891000,20170120,0,0,0,0
A1891000,20170121,0,0,0,0
A1891000,20170122,0,0,0,0
A1891000,20170123,0,0,0,0
A1891000,20170124,0,0,0,0
A1891000,20170125,0,0,0,0
A1891000,20170126,0,0,0,0
A1891000,20170127,0,0,0,0
A1891000,20170128,0,0,0,0
A1891000,20170129,0,0,0,0
A1891000,20170130,0,0,0,0
A1891000,20170131,0,0,0,0
A1891000,20170201,0,0,0,0
A1891000,20170202,0,0,0,0
A1891000,20170203,0,0,0,0
A1891000,20170204,0,0,0,0
A1891000,20170205,0,0,0,0
A1891000,20170206,0,0,0,0
A1891000,20170207,0,0,0,0
A1891000,20170208,0,0,0,0
A1891000,20170209,0,0,0,0
A1891000,20170210,0,0,0,0
A1891000,20170211,0,0,0,0
A1891000,20170212,0,0,0,0
A1891000,20170213,0,0,0,0
A1891000,20170214,0,0,0,0
A1891000,20170215,0,0,0,0
A1891000,20170216,0,0,0,0
A1891000,20170217,0,0,0,0
A1891000,20170218,0,0,0,0
A1891000,20170219,0,0,0,0
A1891000,20170220,0,0,0,0
A1891000,20170221,0,0,0,0
A1891000,20170222,0,0,0,0
A1891013,20160301,0,0,13800,0
A1891013,20160302,0,0,11700,0
A1891013,20160304,0,0,12200,0
A1891013,20160305,0,0,58500,0
A1891013,20160306,0,0,31000,0
A1891013,20160307,0,0,78900,0
A1891013,20160308,0,0,25100,0
A1891013,20160309,0,0,61500,0
A1891013,20160310,0,0,44900,0
A1891013,20160311,0,0,77700,0
A1891013,20160312,0,0,35400,0
A1891013,20160315,0,0,0,0
A1891013,20160316,0,0,17100,0
A1891013,20160317,0,0,66300,0
A1891013,20160318,0,0,75300,0
A1891013,20160319,0,0,19800,0
A1891013,20160320,0,0,17500,0
A1891013,20160321,0,0,78700,0
A1891013,20160322,0,0,69900,0
A1891013,20160323,0,0,62400,0
A1891013,20160324,0,0,43400,0
A1891013,20160325,0,0,65000,0
A1891013,20160326,0,0,34300,0
A1891013,20160327,0,0,19600,0
A1891013,20160328,0,0,100,0
A1891013,20160329,0,0,134500,0
A1891013,20160330,0,0,71500,0
A1891013,20160331,0,0,70500,0
A1891013,20160401,0,0,0,0
A1891013,20160402,0,0,25500,0
A1891013,20160403,0,0,3400,0
A1891013,20160404,0,0,18300,0
A1891013,20160405,0,0,57900,0
A1891013,20160406,0,0,49100,0
A1891013,20160407,0,0,72400,0
A1891013,20160408,0,0,75700,0
A1891013,20160409,0,0,19400,0
A1891013,20160410,0,0,24900,0
A1891013,20160411,0,0,65600,0
A1891013,20160412,0,0,85700,0
A1891013,20160413,0,0,65300,0
A1891013,20160414,0,0,93200,0
A1891013,20160415,0,0,22400,0
A1891013,20160416,0,0,29400,0
A1891013,20160417,0,0,18100,0
A1891013,20160418,0,0,74300,0
A1891013,20160419,0,0,116700,0
A1891013,20160420,0,0,46600,0
A1891013,20160421,0,0,37300,0
A1891013,20160422,0,0,70700,0
A1891013,20160423,0,0,14500,0
A1891013,20160424,0,0,41900,0
A1891013,20160425,0,0,68800,0
A1891013,20160426,0,0,32100,0
A1891013,20160427,0,0,47700,0
A1891013,20160428,0,0,87500,0
A1891013,20160429,0,0,45800,0
A1891013,20160430,0,0,8300,0
A1891013,20160501,0,0,300,0
A1891013,20160502,0,0,7200,0
A1891013,20160503,0,0,60400,0
A1891013,20160504,0,0,40500,0
A1891013,20160505,0,0,47400,0
A1891013,20160506,0,0,61600,0
A1891013,20160507,0,0,3900,0
A1891013,20160508,0,0,1300,0
A1891013,20160509,0,0,27100,0
A1891013,20160510,0,0,33000,0
A1891013,20160511,0,0,75400,0
A1891013,20160512,0,0,31300,0
A1891013,20160513,0,0,75300,0
A1891013,20160514,0,0,10000,0
A1891013,20160515,0,0,18400,0
A1891013,20160516,0,0,64600,0
A1891013,20160517,0,0,78500,0
A1891013,20160518,0,0,89400,0
A1891013,20160519,0,0,52600,0
A1891013,20160520,0,0,41000,0
A1891013,20160521,0,0,21000,0
A1891013,20160522,0,0,4200,0
A1891013,20160523,0,0,55800,0
A1891013,20160524,0,0,91600,0
A1891013,20160525,0,0,98600,0
A1891013,20160526,0,0,62600,0
A1891013,20160527,0,0,7300,0
A1891013,20160528,0,0,2500,0
A1891013,20160529,0,0,16300,0
A1891013,20160530,0,0,71800,0
A1891013,20160531,0,0,58800,0
A1891013,20160601,0,0,23800,0
A1891013,20160602,0,0,74400,0
A1891013,20160603,0,0,50100,0
A1891013,20160604,0,0,24600,0
A1891013,20160605,0,0,23400,0
A1891013,20160606,0,0,43800,0
A1891013,20160607,0,0,25200,0
A1891013,20160608,0,0,48900,0
A1891013,20160609,0,0,8500,0
A1891013,20160610,0,0,4300,0
A1891013,20160611,0,0,31400,0
A1891013,20160612,0,0,58100,0
A1891013,20160613,0,0,13600,0
A1891013,20160614,0,0,34600,0
A1891013,20160615,0,0,57600,0
A1891013,20160616,0,0,63900,0
A1891013,20160617,0,0,62800,0
A1891013,20160618,0,0,8400,0
A1891013,20160619,0,0,27800,0
A1891013,20160620,0,0,71700,0
A1891013,20160621,0,0,53400,0
A1891013,20160622,0,0,26700,0
A1891013,20160623,0,0,90300,0
A1891013,20160624,0,0,58000,0
A1891013,20160625,0,0,20700,0
A1891013,20160626,0,0,29800,0
A1891013,20160627,0,0,63600,0
A1891013,20160628,0,0,52300,0
A1891013,20160629,0,0,55900,0
A1891013,20160630,0,0,101700,0
A1891013,20160701,0,0,91500,0
A1891013,20160702,0,0,29600,0
A1891013,20160703,0,0,8800,0
A1891013,20160704,0,0,37400,0
A1891013,20160705,0,0,66200,0
A1891013,20160706,0,0,42600,0
A1891013,20160707,0,0,80600,0
A1891013,20160708,0,0,75400,0
A1891013,20160709,0,0,39900,0
A1891013,20160710,0,0,31200,0
A1891013,20160711,0,0,69800,0
A1891013,20160712,0,0,67400,0
A1891013,20160713,0,0,35000,0
A1891013,20160714,0,0,38500,0
A1891013,20160715,0,0,45500,0
A1891013,20160716,0,0,36300,0
A1891013,20160717,0,0,37600,0
A1891013,20160718,0,0,56900,0
A1891013,20160719,0,0,0,0
A1891013,20160720,0,0,57500,0
A1891013,20160721,0,0,40900,0
A1891013,20160722,0,0,21800,0
A1891013,20160723,0,0,33300,0
A1891013,20160724,0,0,40200,0
A1891013,20160725,0,0,76900,0
A1891013,20160726,0,0,33400,0
A1891013,20160727,0,0,47700,0
A1891013,20160728,0,0,43000,0
A1891013,20160729,0,0,71000,0
A1891013,20160730,0,0,22500,0
A1891013,20160731,0,0,13300,0
A1891013,20160801,0,0,48500,0
A1891013,20160802,0,0,56300,0
A1891013,20160803,0,0,84200,0
A1891013,20160804,0,0,49700,0
A1891013,20160805,0,0,69500,0
A1891013,20160806,0,0,17100,0
A1891013,20160807,0,0,29800,0
A1891013,20160808,0,0,50400,0
A1891013,20160809,0,0,35000,0
A1891013,20160810,0,0,53100,0
A1891013,20160811,0,0,34000,0
A1891013,20160812,0,0,61300,0
A1891013,20160813,0,0,24800,0
A1891013,20160814,0,0,60500,0
A1891013,20160815,0,0,44700,0
A1891013,20160816,0,0,27200,0
A1891013,20160817,0,0,74500,0
A1891013,20160818,0,0,48300,0
A1891013,20160819,0,0,74100,0
A1891013,20160820,0,0,10100,0
A1891013,20160821,0,0,10000,0
A1891013,20160822,0,0,99300,0
A1891013,20160823,0,0,45700,0
A1891013,20160824,0,0,60900,0
A1891013,20160825,0,0,95600,0
A1891013,20160826,0,0,56000,0
A1891013,20160827,0,0,48500,0
A1891013,20160828,0,0,2300,0
A1891013,20160829,0,0,6300,0
A1891013,20160830,0,0,12900,0
A1891013,20160831,0,0,18100,0
A1891013,20160901,0,0,37600,0
A1891013,20160902,0,0,19400,0
A1891013,20160903,0,0,5300,0
A1891013,20160904,0,0,500,0
A1891013,20160905,0,0,11400,0
A1891013,20160906,0,0,33200,0
A1891013,20160907,0,0,53400,0
A1891013,20160908,0,0,46500,0
A1891013,20160909,0,0,12200,0
A1891013,20160910,0,0,47800,0
A1891013,20160911,0,0,40400,0
A1891013,20160912,0,0,52900,0
A1891013,20160913,0,0,46700,0
A1891013,20160914,0,0,53500,0
A1891013,20160915,0,0,9800,0
A1891013,20160916,0,0,24700,0
A1891013,20160917,0,0,20100,0
A1891013,20160918,0,0,48100,0
A1891013,20160919,0,0,51600,0
A1891013,20160920,0,0,78700,0
A1891013,20160921,0,0,53500,0
A1891013,20160922,0,0,41200,0
A1891013,20160923,0,0,101900,0
A1891013,20160924,0,0,31300,0
A1891013,20160925,0,0,14300,0
A1891013,20160926,0,0,62700,0
A1891013,20160927,0,0,85900,0
A1891013,20160928,0,0,81600,0
A1891013,20160929,0,0,79200,0
A1891013,20160930,0,0,19700,0
A1891013,20161001,0,0,26800,0
A1891013,20161002,0,0,45300,0
A1891013,20161003,0,0,5700,0
A1891013,20161004,0,0,6500,0
A1891013,20161005,0,0,3800,0
A1891013,20161006,0,0,9600,0
A1891013,20161007,0,0,28600,0
A1891013,20161008,0,0,76000,0
A1891013,20161009,0,0,11100,0
A1891013,20161010,0,0,500,0
A1891013,20161012,0,0,12000,0
A1891013,20161013,0,0,40800,0
A1891013,20161014,0,0,79700,0
A1891013,20161015,0,0,33800,0
A1891013,20161016,0,0,29800,0
A1891013,20161017,0,0,88300,0
A1891013,20161018,0,0,30100,0
A1891013,20161019,0,0,43400,0
A1891013,20161020,0,0,61300,0
A1891013,20161021,0,0,58000,0
A1891013,20161022,0,0,27100,0
A1891013,20161023,0,0,7700,0
A1891013,20161024,0,0,82200,0
A1891013,20161025,0,0,57900,0
A1891013,20161026,0,0,59000,0
A1891013,20161027,0,0,91000,0
A1891013,20161028,0,0,58800,0
A1891013,20161029,0,0,16000,0
A1891013,20161030,0,0,18300,0
A1891013,20161031,0,0,86200,0
A1891013,20161101,0,0,45100,0
A1891013,20161102,0,0,26900,0
A1891013,20161103,0,0,50300,0
A1891013,20161104,0,0,61100,0
A1891013,20161105,0,0,33300,0
A1891013,20161106,0,0,17300,0
A1891013,20161107,0,0,52700,0
A1891013,20161108,0,0,83800,0
A1891013,20161109,0,0,53300,0
A1891013,20161110,0,0,99800,0
A1891013,20161111,0,0,87000,0
A1891013,20161112,0,0,65500,0
A1891013,20161113,0,0,14800,0
A1891013,20161114,0,0,57200,0
A1891013,20161115,0,0,29300,0
A1891013,20161116,0,0,76000,0
A1891013,20161117,0,0,94700,0
A1891013,20161118,0,0,46900,0
A1891013,20161119,0,0,14600,0
A1891013,20161120,0,0,15900,0
A1891013,20161121,0,0,66900,0
A1891013,20161122,0,0,63200,0
A1891013,20161123,0,0,48600,0
A1891013,20161124,0,0,97000,0
A1891013,20161125,0,0,97200,0
A1891013,20161126,0,0,65600,0
A1891013,20161127,0,0,16300,0
A1891013,20161128,0,0,67700,0
A1891013,20161129,0,0,10400,0
A1891013,20161130,0,0,99100,0
A1891013,20161201,0,0,35000,0
A1891013,20161202,0,0,75400,0
A1891013,20161203,0,0,10000,0
A1891013,20161204,0,0,76900,0
A1891013,20161205,0,0,42300,0
A1891013,20161206,0,0,24100,0
A1891013,20161207,0,0,134100,0
A1891013,20161208,0,0,41800,0
A1891013,20161209,0,0,45000,0
A1891013,20161210,0,0,5200,0
A1891013,20161211,0,0,23500,0
A1891013,20161212,0,0,99800,0
A1891013,20161213,0,0,43500,0
A1891013,20161214,0,0,101600,0
A1891013,20161215,0,0,81400,0
A1891013,20161216,0,0,89000,0
A1891013,20161217,0,0,21300,0
A1891013,20161218,0,0,29600,0
A1891013,20161219,0,0,60100,0
A1891013,20161220,0,0,1600,0
A1891013,20161221,0,0,133500,0
A1891013,20161222,0,0,64900,0
A1891013,20161223,0,0,87000,0
A1891013,20161224,0,0,56100,0
A1891013,20161225,0,0,9000,0
A1891013,20161226,0,0,47900,0
A1891013,20161227,0,0,46500,0
A1891013,20161228,0,0,97400,0
A1891013,20161229,0,0,56100,0
A1891013,20161230,0,0,21100,0
A1891013,20161231,0,0,16100,0
A1891013,2017-02-14,0,0,0,0
A1891013,2017-02-22,0,0,0,0
A1891013,2017-02-23,0,0,0,0
A1891013,2017-02-24,0,0,0,0
A1891013,2017-02-25,0,0,0,0
A1891013,2017-02-26,0,0,0,0
A1891013,2017-02-27,0,0,0,0
A1891013,2017-02-28,0,0,0,0
A1891013,2017-03-01,0,0,0,0
A1891013,2017-03-02,0,0,0,0
A1891013,2017-03-03,0,0,0,0
A1891013,2017-03-04,0,0,0,0
A1891013,2017-03-06,0,0,0,0
A1891013,2017-03-07,0,0,0,0
A1891013,2017-03-08,0,0,0,0
A1891013,2017-03-10,0,0,0,0
A1891013,2017-03-11,0,0,0,0
A1891013,2017-03-12,0,0,0,0
A1891013,2017-03-13,0,0,0,0
A1891013,2017-03-14,0,0,0,0
A1891013,2017-03-15,0,0,0,0
A1891013,20170101,0,0,25300,0
A1891013,20170102,0,0,100800,0
A1891013,20170103,0,0,300,0
A1891013,20170106,0,0,17900,0
A1891013,20170107,0,0,14900,0
A1891013,20170108,0,0,25700,0
A1891013,20170109,0,0,143800,0
A1891013,20170110,0,0,39400,0
A1891013,20170111,0,0,90600,0
A1891013,20170112,0,0,70000,0
A1891013,20170113,0,0,9100,0
A1891013,20170114,0,0,50300,0
A1891013,20170115,0,0,45600,0
A1891013,20170116,0,0,95000,0
A1891013,20170117,0,0,25900,0
A1891013,20170118,0,0,81700,0
A1891013,20170119,0,0,0,0
A1891013,20170120,0,0,0,0
A1891013,20170121,0,0,0,0
A1891013,20170122,0,0,0,0
A1891013,20170123,0,0,0,0
A1891013,20170124,0,0,0,0
A1891013,20170125,0,0,0,0
A1891013,20170126,0,0,0,0
A1891013,20170203,0,0,0,0
A1891013,20170204,0,0,0,0
A1891013,20170206,0,0,0,0
A1891013,20170207,0,0,0,0
A1891013,20170208,0,0,0,0
A1891013,20170209,0,0,0,0
A1891013,20170210,0,0,0,0
A1891013,20170211,0,0,0,0
A1891013,20170212,0,0,0,0
A1891013,20170213,0,0,0,0
A1891013,20170214,0,0,0,0
A1891013,20170215,0,0,0,0
A1891013,20170216,0,0,0,0
A1891013,20170217,0,0,0,0
A1891013,20170218,0,0,0,0
A1891013,20170219,0,0,0,0
A1891013,20170220,0,0,0,0
A1891013,20170221,0,0,0,0
A1891020,20160301,0,0,111900,0
A1891020,20160302,0,0,78600,0
A1891020,20160303,0,0,110300,0
A1891020,20160304,0,0,87200,0
A1891020,20160305,0,0,38500,0
A1891020,20160306,0,0,94700,0
A1891020,20160307,0,0,65400,0
A1891020,20160308,0,0,40200,0
A1891020,20160309,0,0,93000,0
A1891020,20160310,0,0,62700,0
A1891020,20160311,0,0,56900,0
A1891020,20160312,0,0,38100,0
A1891020,20160313,0,0,35000,0
A1891020,20160314,0,0,36500,0
A1891020,20160315,0,0,69000,0
A1891020,20160316,0,0,45400,0
A1891020,20160317,0,0,54400,0
A1891020,20160318,0,0,47900,0
A1891020,20160319,0,0,95900,0
A1891020,20160320,0,0,78700,0
A1891020,20160321,0,0,86300,0
A1891020,20160322,0,0,77900,0
